RowNumber,P_hat_test,Exited
5017,0.116002081,0
5750,0.116002081,0
7871,0.116002081,0
8645,0.116002081,0
7955,0.115952088,0
11,0.115951816,0
8356,0.115925822,0
6332,0.115915009,0
1270,0.11590339,0
4270,0.115900064,0
8500,0.115897183,0
6101,0.115842314,0
9348,0.115809898,0
6821,0.115792621,0
104,0.115766114,0
268,0.115766114,0
4120,0.115766114,0
5703,0.115766114,0
8414,0.115766114,0
9165,0.115766114,0
7679,0.115761907,1
4003,0.115744564,0
9849,0.11573676,0
4031,0.115635043,0
1736,0.115626656,0
1189,0.115626012,0
2741,0.115615422,0
1456,0.115548687,0
999,0.115500915,0
1045,0.115455808,0
1016,0.115408227,1
8340,0.115355208,0
700,0.115336805,0
4495,0.115279544,0
3768,0.115252842,0
8288,0.115252664,0
6643,0.115148509,0
3123,0.115147372,0
6913,0.115109058,1
2406,0.114992627,0
2113,0.114948246,0
4648,0.114948246,0
5411,0.114948246,0
7604,0.114948246,1
960,0.114925594,0
8935,0.114876175,0
1877,0.114860225,1
90,0.11485466,0
2139,0.114815175,0
7269,0.114814113,0
6757,0.114798358,1
6866,0.114785877,0
9855,0.114726354,0
919,0.114714145,0
4666,0.114714145,0
9756,0.114681318,0
635,0.114662041,1
3753,0.114645701,0
2678,0.114641643,0
1938,0.114620155,0
1674,0.114556469,0
2549,0.114531911,1
7526,0.114518524,0
847,0.114395544,0
2359,0.114385195,0
5154,0.114360537,0
5653,0.114360537,0
8910,0.114360537,0
9606,0.114360537,0
8327,0.114353766,0
7166,0.114299985,1
4846,0.114292462,0
9043,0.114282657,0
2643,0.114261907,0
4819,0.11425907,0
493,0.114241946,0
4172,0.114179518,0
581,0.114127478,0
1474,0.114127478,0
2233,0.114127478,0
2334,0.114127478,0
4358,0.114127478,0
4781,0.114127478,0
1593,0.114100628,0
2835,0.114096218,0
5046,0.114083388,0
7860,0.114022499,0
2284,0.114021737,0
5465,0.114002348,0
3973,0.113950197,0
7484,0.113948505,1
4325,0.11394678,0
6669,0.11394678,0
6908,0.11394678,0
843,0.11385508,0
1312,0.113833224,0
4483,0.113721641,0
5497,0.113721641,0
7067,0.113721641,0
8626,0.113688848,1
6723,0.113655331,0
1237,0.113559064,0
56,0.113552075,0
5163,0.113544572,0
5045,0.113537719,0
3101,0.113530474,0
7571,0.113530118,1
2318,0.11338946,0
6349,0.113348105,0
3067,0.113319703,0
5611,0.113319703,0
875,0.113303378,0
1124,0.113275027,1
155,0.113139401,0
854,0.113139401,0
2954,0.113139401,0
8001,0.113130556,0
8886,0.113104572,0
8529,0.113088495,0
3545,0.112909232,0
8124,0.112909232,0
4352,0.112861752,0
9865,0.112841628,0
496,0.112800421,0
2424,0.11273926,0
2843,0.1127295,1
611,0.112682009,0
6715,0.112648736,0
5817,0.112600574,0
287,0.112568674,0
9037,0.112546465,0
9763,0.112530243,0
4407,0.112445444,0
756,0.112425794,0
7810,0.112414252,1
4405,0.112397961,0
6601,0.11238194,1
6415,0.112360589,0
5734,0.112335558,1
7122,0.112330625,0
8075,0.112304238,0
6951,0.112294889,0
3859,0.11229215,0
91,0.112286426,1
4116,0.11223369,0
7450,0.112199114,0
5484,0.112170505,0
1055,0.112154074,0
7310,0.112147105,0
7764,0.112136061,0
4236,0.112117641,0
4963,0.112108275,0
5223,0.11209863,0
4063,0.112082212,1
1095,0.112057774,0
4175,0.11205706,0
8488,0.112050784,0
2200,0.111920221,0
420,0.111711321,0
2754,0.111711321,0
5293,0.111711321,0
5837,0.111683179,0
483,0.111660264,0
6039,0.111642419,0
7942,0.111630188,0
7109,0.111618964,0
3061,0.111533256,0
6556,0.111482981,0
8713,0.111482981,0
9667,0.111482981,0
3495,0.111377703,0
1595,0.111338375,0
5217,0.111328235,0
4674,0.111305945,0
9030,0.111297316,0
7872,0.111207214,0
4756,0.111200795,0
4982,0.111185432,1
1341,0.111165055,1
336,0.11110611,1
3019,0.110961526,0
2572,0.110931823,0
5645,0.110919192,0
3219,0.110910769,0
3337,0.110910769,0
8974,0.110871323,0
4773,0.110778675,0
9484,0.110769777,0
8536,0.110752157,1
3709,0.110734528,0
1169,0.110691585,0
5900,0.110691585,0
9520,0.110691585,0
9760,0.110691585,0
3876,0.110672879,0
7930,0.110635159,0
4857,0.110631805,0
6110,0.11063056,1
1585,0.110514943,0
6782,0.110514943,0
2145,0.110465071,0
6927,0.110465071,0
571,0.110420474,0
4508,0.11030516,0
1601,0.11026724,0
486,0.110225089,0
6656,0.110188322,0
1299,0.110179045,0
2685,0.110122931,0
7337,0.110122931,0
7168,0.11011827,0
4211,0.110106356,0
9591,0.110018871,0
1752,0.110013421,0
974,0.109978785,0
1885,0.109897437,0
1539,0.109835284,0
4162,0.109813495,0
7314,0.109800725,0
832,0.109772186,0
9553,0.109772186,0
3486,0.109722607,1
7,0.109721906,0
331,0.109721906,0
5041,0.109721906,0
1925,0.109710248,0
7516,0.109692395,0
3479,0.109655058,0
8109,0.109575213,0
6437,0.109571725,0
4707,0.109544913,0
7986,0.109522697,0
2547,0.10945461,1
823,0.10915832,0
4791,0.10915832,0
3174,0.109115914,0
5200,0.109115914,0
6352,0.109115914,0
9284,0.109115914,0
1554,0.109028391,0
6263,0.109026131,1
878,0.108941479,0
6491,0.108892229,0
2259,0.108861412,0
3656,0.10881215,0
6911,0.108767984,0
7586,0.108767984,1
8515,0.108742379,0
792,0.108718108,0
1157,0.108718108,0
4145,0.108694673,0
47,0.108687453,1
6160,0.10867053,1
8721,0.108554367,0
2039,0.108544926,1
4212,0.108544926,1
1403,0.108511745,0
8854,0.108420907,1
2768,0.108408781,0
6940,0.10838072,0
2327,0.108331693,0
4590,0.108331693,0
4832,0.108331693,0
8845,0.108331693,0
9742,0.108331693,0
4794,0.10820801,0
6628,0.10820801,1
8022,0.10820801,0
6658,0.108159052,0
5417,0.10815836,0
3592,0.108092004,0
8591,0.108085149,1
1978,0.108067373,1
7555,0.108048797,1
5006,0.107985961,0
1820,0.107956594,0
7212,0.107949658,0
4661,0.107943955,0
1120,0.10793396,0
4012,0.107775917,0
981,0.10776459,0
7456,0.107635896,1
8784,0.107601834,1
9529,0.107601834,0
4372,0.107601313,1
3662,0.10758884,0
5543,0.107561829,1
2468,0.107559959,0
3014,0.107559959,0
8203,0.107559959,0
8318,0.107559959,0
6742,0.107559399,0
4970,0.107515934,0
1523,0.107512046,0
4220,0.107504995,0
4686,0.107492146,0
7044,0.107474494,0
9574,0.107420105,0
6914,0.107395272,1
2979,0.107392407,0
9086,0.107387712,0
9251,0.107370417,0
2613,0.10733908,0
4155,0.10733908,0
5723,0.10733908,0
7293,0.10733908,0
8540,0.107318806,0
1999,0.107288061,0
9328,0.107216394,0
2503,0.10716783,0
7226,0.107070835,0
9985,0.107008247,0
2624,0.107005458,0
4318,0.107005458,0
6579,0.107005458,0
6734,0.106933691,0
4788,0.106923585,0
6348,0.106912984,0
6260,0.106884325,0
9200,0.106834677,1
1002,0.106833992,0
6671,0.106833992,0
9,0.106787221,0
303,0.106785581,0
415,0.106785581,0
469,0.106785581,0
897,0.106785581,0
4186,0.106785581,0
6885,0.106785581,0
9678,0.106752402,1
8987,0.106696994,0
2254,0.106663452,0
5118,0.106661403,0
3685,0.106643171,0
4135,0.106626086,0
2937,0.106511874,0
665,0.106402716,0
1689,0.106402716,0
8316,0.106402716,0
9448,0.106402716,1
9231,0.106340127,0
1947,0.106167647,0
8506,0.10613462,0
4076,0.106124326,0
1911,0.106055926,0
1310,0.106025138,0
5266,0.106023552,0
9033,0.106023552,0
8809,0.105989097,1
2035,0.105956749,0
5712,0.105926974,0
8181,0.105924253,0
34,0.105853473,0
9787,0.105846395,0
1462,0.105805453,0
2381,0.105805453,0
7152,0.105805453,0
8800,0.105805453,0
8420,0.105780157,0
375,0.105710865,0
7757,0.105695407,0
7628,0.105684312,0
7711,0.105684312,0
4542,0.105677083,0
1698,0.105673585,0
2401,0.105644546,0
6717,0.105609746,0
7491,0.105514806,0
9764,0.10550776,0
9908,0.105476035,0
6241,0.105465567,0
2596,0.105432217,0
3673,0.105415168,0
6215,0.105377783,0
8942,0.105353078,0
76,0.105348901,0
9471,0.105303761,0
1760,0.10525893,0
1949,0.10525893,0
9177,0.10525893,0
2375,0.105245994,0
2300,0.105238131,0
1983,0.105169721,0
369,0.105148808,0
6739,0.105121309,0
8706,0.105108571,0
1215,0.105090608,1
7563,0.105090608,0
6743,0.105049596,0
1319,0.105048921,1
8176,0.104933682,0
5720,0.104899263,0
9644,0.104880896,0
6683,0.10487615,0
5152,0.104849062,0
3620,0.104833266,0
8086,0.104833266,0
7125,0.104781071,0
3124,0.104752345,0
2599,0.104664873,0
4359,0.104664873,0
5849,0.104577482,0
612,0.10450652,0
9727,0.104467746,0
1387,0.104338591,0
2181,0.104338591,0
4235,0.104338591,0
6665,0.104338591,0
513,0.104291179,0
3158,0.104291179,0
7352,0.104291179,0
7411,0.104291179,0
9655,0.104291179,0
107,0.104288017,0
1453,0.104270693,1
4693,0.104234651,0
8016,0.104196709,0
1754,0.104109454,0
976,0.104096317,0
1272,0.1040414,0
5361,0.10375157,0
5496,0.10375157,0
5803,0.10375157,0
9805,0.103730534,0
2699,0.103711019,1
5995,0.103653817,0
5765,0.103618762,0
7372,0.103615405,0
6851,0.103567775,0
1579,0.103567253,0
815,0.103544886,0
5123,0.103534579,0
4758,0.10352423,0
8287,0.103478302,0
9994,0.103469753,0
8900,0.103378323,0
2508,0.103331297,0
4477,0.103331297,0
4539,0.103331297,0
9569,0.103331297,0
7521,0.103298499,0
8461,0.103294113,1
2680,0.103207168,0
6274,0.103172584,1
2633,0.103165039,0
7983,0.103153341,0
8417,0.103104115,0
7216,0.103101026,0
9492,0.103017314,0
2119,0.103008694,1
6778,0.103008694,0
9903,0.103008694,0
2125,0.102989131,1
1769,0.102942816,0
4892,0.102863201,0
5276,0.102842895,0
9938,0.102842895,0
5018,0.102813314,0
2612,0.10279683,0
1651,0.102796085,0
5346,0.102796085,0
9249,0.102796085,0
9174,0.102731404,1
7394,0.102724002,0
4873,0.102631249,0
7855,0.102630589,0
7891,0.102630589,0
5467,0.102564431,0
6328,0.102562135,0
6333,0.102498436,0
5206,0.10241095,0
7863,0.102402782,0
70,0.102373,0
5180,0.102365238,0
8432,0.10231763,0
6314,0.102209656,0
7594,0.10217216,0
2958,0.102145779,1
435,0.10209925,0
2115,0.10209925,0
6285,0.10209925,1
371,0.102098746,0
4659,0.102072859,0
3381,0.102059272,0
6013,0.102059272,0
8357,0.102059272,0
7366,0.102004757,1
8170,0.101945768,0
7235,0.101937126,0
2557,0.101894827,0
4005,0.101894827,0
2360,0.101884747,0
338,0.101848399,0
8051,0.101848399,0
7675,0.101638404,0
1763,0.101600535,0
1711,0.101585418,0
9701,0.101563901,0
5365,0.101554939,0
4877,0.101529902,0
6419,0.101529902,0
9236,0.101417907,0
6933,0.101366214,0
245,0.10132,0
554,0.10132,0
1696,0.10132,0
2970,0.10132,0
5175,0.10132,0
8844,0.101291959,0
4104,0.101291643,0
6830,0.101271139,0
202,0.101251863,0
101,0.101203413,0
6467,0.101130349,1
8739,0.101079431,0
7614,0.101062955,0
4384,0.101053653,0
3393,0.101029281,0
3875,0.100994765,0
2456,0.10099411,1
5500,0.100873865,0
7629,0.100739487,0
8163,0.10069409,0
8132,0.100665353,0
6378,0.100632049,1
6863,0.100632049,0
7127,0.100592581,0
601,0.100591931,1
9905,0.100543206,0
2849,0.100430235,0
5487,0.100430235,0
9075,0.100430235,0
9530,0.100430235,0
2689,0.100411169,0
1057,0.1003844,0
4134,0.1003844,0
5550,0.1003844,0
9005,0.1003844,0
2004,0.100335818,0
2386,0.10033264,0
1581,0.100325757,0
1251,0.100312341,0
2940,0.100268769,1
9370,0.100268769,0
6469,0.100260877,0
4658,0.100222353,0
5786,0.100222353,0
9544,0.100189262,0
9889,0.100136985,0
6199,0.100094265,0
2930,0.10007707,0
1391,0.10006997,0
5254,0.10006997,0
5657,0.10006997,0
7621,0.10006997,0
8310,0.10006997,0
4396,0.100016419,0
3887,0.099996236,0
1574,0.09992334,0
4170,0.099908374,0
7198,0.099908374,0
4526,0.099879779,0
1527,0.099862751,0
6686,0.099862751,0
3772,0.099842825,0
778,0.099774639,1
3478,0.099747655,0
4899,0.099747655,0
9657,0.099713784,0
4099,0.099702097,0
7001,0.099585502,0
736,0.099541029,0
7494,0.099517941,0
2305,0.099504418,0
5278,0.099501941,0
9425,0.099501941,0
6698,0.09949351,0
2877,0.099492104,0
7896,0.099471079,0
5730,0.099464077,0
7557,0.09945584,1
2047,0.099413118,0
7685,0.09938577,0
9248,0.099376869,0
2024,0.099323432,0
7875,0.099320311,0
176,0.099225711,0
224,0.099183602,1
9110,0.099183602,0
5101,0.09914464,0
5662,0.09914464,0
8418,0.09914464,0
3907,0.099119359,0
8943,0.099089448,0
214,0.099087569,0
3062,0.099075977,0
5049,0.099012799,0
7228,0.098985014,1
5941,0.098984374,1
5010,0.098939126,0
140,0.098888763,1
5846,0.098875131,0
5489,0.098855524,0
359,0.098779801,0
1020,0.098779794,0
8283,0.098666324,0
6362,0.09864362,0
753,0.098622724,0
8838,0.098620054,1
3932,0.09858212,0
6906,0.0984555,0
374,0.098447236,0
4879,0.098436283,0
100,0.098424166,0
538,0.098424166,0
716,0.098424166,0
1177,0.098424166,0
2280,0.098424166,0
2367,0.098424166,0
7558,0.098424166,0
8774,0.098424166,0
8940,0.098424166,0
5901,0.098385469,0
871,0.098310547,0
1559,0.098302362,0
9254,0.098264937,0
6994,0.098255344,0
7012,0.098226932,0
6355,0.098226296,1
9071,0.098216088,0
7088,0.098210126,0
873,0.098111374,0
8682,0.098067988,0
6228,0.098023415,0
6536,0.097986366,0
4025,0.097964725,0
8812,0.097865549,0
629,0.097864463,0
1224,0.097864463,0
4079,0.097864463,0
1346,0.097715277,0
4486,0.097703069,0
619,0.09769698,0
504,0.097673011,0
8780,0.097653686,0
2947,0.097612539,0
4849,0.097603527,0
1293,0.097557071,0
6196,0.097557071,0
7385,0.097557071,0
8490,0.097557071,0
1274,0.097512405,1
3582,0.097512405,0
4689,0.097512405,0
6010,0.097512405,0
9651,0.097512405,0
2906,0.097445925,0
896,0.09742011,0
1487,0.097399725,0
8616,0.097399725,0
7278,0.097330125,0
1386,0.097325634,0
1666,0.09726633,0
1662,0.097258094,0
284,0.097252888,0
4333,0.09722139,1
904,0.097221166,0
7180,0.097177896,0
8871,0.097100136,1
7382,0.097065911,1
290,0.097004071,0
5078,0.097004071,0
5587,0.096985384,0
2414,0.096934526,0
8213,0.096847521,1
4273,0.096819092,0
4553,0.096809377,0
1008,0.09678982,0
2809,0.096774456,0
5870,0.096744269,0
5813,0.096738752,0
992,0.09668587,0
4424,0.096652481,0
5946,0.096652481,0
7981,0.096637384,0
3850,0.096608185,0
4302,0.096608185,0
6883,0.096608185,0
4480,0.09645158,0
7925,0.09645158,0
9311,0.09645158,0
9954,0.09645158,0
3543,0.096347098,0
1371,0.096304317,0
4098,0.096304317,0
4812,0.096304317,0
7980,0.096304317,0
8446,0.096304317,0
6995,0.096148776,0
1027,0.096104063,0
1871,0.096104063,0
3119,0.096104063,0
5451,0.096104063,0
7739,0.096104063,0
7917,0.096104063,0
8265,0.096104063,0
2326,0.096095734,0
4809,0.096068239,0
2698,0.095948189,0
3048,0.095948189,0
7383,0.095898869,0
473,0.095880361,0
84,0.095820569,0
195,0.095797316,0
6041,0.095793162,0
9090,0.095774296,0
3650,0.095652727,0
6819,0.095630084,0
3070,0.09552156,1
3066,0.095512183,0
7499,0.095492642,0
3115,0.095491587,1
6365,0.095486761,0
6952,0.09547169,1
1187,0.095449525,0
1719,0.095447766,0
9740,0.095410116,0
8008,0.095389628,1
1618,0.095255248,0
8143,0.095218924,0
3071,0.095211525,0
5835,0.095211525,1
3625,0.095197796,0
3666,0.095105523,0
4139,0.09505252,0
959,0.09491998,0
2602,0.094757446,0
8729,0.094717531,0
8622,0.094713927,0
6024,0.094705837,1
3896,0.094702163,0
6293,0.094679366,0
6664,0.094665218,0
5670,0.0946047,0
2376,0.094604141,0
5911,0.094604141,0
8592,0.094604141,0
4944,0.09459374,0
5295,0.094575217,0
5181,0.094562754,0
9094,0.094560685,0
9220,0.094560685,0
2290,0.094560071,1
524,0.094558808,0
5563,0.094532608,0
2903,0.09448783,0
9614,0.094479312,1
5742,0.094467202,0
9973,0.094465726,0
8926,0.094427909,0
5869,0.094407053,0
4724,0.094389985,0
7192,0.094377696,0
8928,0.09436977,0
9851,0.094363524,0
1093,0.094351571,1
7530,0.09427361,0
967,0.094221754,0
7105,0.094199007,0
2175,0.094179175,0
4182,0.094174159,0
7135,0.094106522,0
5003,0.094103242,1
4955,0.094042148,0
5454,0.094028973,0
3856,0.094027602,0
1841,0.093975444,0
2082,0.093913103,0
8985,0.093886446,0
3001,0.093876115,0
4964,0.093870964,0
7830,0.093846154,0
4234,0.093832959,0
5447,0.093792743,0
6587,0.09376398,0
6436,0.093751048,0
826,0.09374651,0
5210,0.093724089,0
1775,0.09371795,0
1036,0.093680995,0
2446,0.093673515,0
7832,0.093648906,0
4087,0.093619336,0
1359,0.093607189,0
3861,0.093603025,0
8646,0.09356944,0
9913,0.093536858,0
3506,0.093528644,0
4146,0.093481366,0
6694,0.093471733,0
2980,0.093419714,0
5294,0.093384776,0
8732,0.093384776,0
9326,0.093384776,0
1781,0.093341822,0
2066,0.093341822,0
5518,0.093341822,0
6157,0.093341822,0
9822,0.09326624,0
6786,0.093258705,0
3664,0.093190572,1
6633,0.093190572,0
7392,0.093190572,0
7687,0.093189966,0
8507,0.093189966,0
2826,0.09317502,0
3094,0.093162537,0
4416,0.093153721,0
4438,0.093153721,1
6527,0.093092867,0
3733,0.093038937,1
5350,0.09299539,0
9692,0.092970794,0
74,0.092961626,0
4897,0.092909111,0
799,0.092908548,0
8000,0.092866325,0
8231,0.092847486,0
5121,0.092844139,0
6529,0.092837905,0
892,0.092809025,0
6045,0.092808046,0
7455,0.092808046,0
9755,0.092784043,0
6216,0.092757316,0
5322,0.092693981,0
1998,0.092669078,0
14,0.092665776,0
9871,0.092580591,0
8804,0.092571906,0
3405,0.09251551,0
1465,0.092514907,0
2914,0.092514907,0
3319,0.092514907,0
2186,0.092513149,0
856,0.092472313,0
2860,0.092472313,0
6949,0.092371605,1
8131,0.092321727,0
2897,0.092316686,0
7643,0.092310891,0
1788,0.092264488,1
8152,0.092245515,0
7076,0.092218051,0
4125,0.092212549,1
390,0.092182415,0
8644,0.092159666,0
5271,0.092152775,0
8168,0.092152079,0
4569,0.092123128,0
8248,0.092117182,0
5589,0.092019556,0
8361,0.092005236,0
2210,0.091987575,0
5510,0.091987575,0
5679,0.091987575,0
4901,0.091971,0
376,0.091880629,0
4062,0.091838298,0
2369,0.091837699,0
9485,0.091823955,0
3217,0.091815535,0
2524,0.091801926,0
4647,0.091762852,0
5204,0.091696085,0
7147,0.091696005,0
138,0.091677756,0
8220,0.091652322,0
9791,0.091652322,0
2582,0.091610085,0
1379,0.09158495,0
6941,0.091460762,0
2862,0.091320349,0
6417,0.091286226,0
1205,0.091171451,0
5323,0.091171451,0
5663,0.091171451,0
6387,0.091171451,1
8239,0.091171451,0
1489,0.09116917,1
4437,0.091131342,0
1207,0.091129413,0
3192,0.091129413,0
7486,0.091129413,0
7731,0.091117252,0
1455,0.091082606,1
6406,0.091062198,0
6588,0.091051536,0
8986,0.090995071,0
373,0.090918913,0
5195,0.090887671,0
863,0.090789978,0
1868,0.090710186,0
3994,0.090706483,0
1676,0.090651012,0
6690,0.090639776,0
8177,0.090620048,0
9413,0.090567728,0
9799,0.090562071,0
7725,0.090559605,1
296,0.090539417,0
1793,0.09052347,0
8770,0.090503687,0
9819,0.090503687,0
9012,0.090502068,0
7311,0.090467202,1
1543,0.09045356,0
5627,0.090401827,0
3294,0.090320146,0
7065,0.090320146,0
3525,0.090314622,0
4650,0.090308665,0
4044,0.090278461,0
4468,0.090278461,0
9300,0.090251668,1
5284,0.090225727,0
7296,0.090209829,0
9566,0.09017553,1
188,0.090173305,0
3702,0.090131094,0
7718,0.090131094,0
8925,0.090131094,0
6001,0.090077863,1
4316,0.090058357,0
3955,0.090033318,0
1171,0.090028203,0
5780,0.090027226,1
345,0.08999252,0
8210,0.08993063,0
575,0.089872707,0
9536,0.089858589,0
8621,0.089845573,0
1418,0.08982186,0
6550,0.089804086,0
9047,0.089791456,0
25,0.089699428,0
3254,0.089699428,0
593,0.089699335,0
3386,0.089689459,1
9872,0.08962777,0
8234,0.089608036,0
8134,0.089528195,0
3878,0.089511547,1
3797,0.089440608,0
8761,0.089384436,0
9586,0.089370849,0
8056,0.089365073,0
6247,0.08933566,1
7433,0.089300634,0
1499,0.089281282,0
6025,0.089164023,0
1702,0.08910878,1
2279,0.08906809,0
7466,0.0890327,0
2388,0.089005435,0
4085,0.089005435,0
8692,0.089005435,0
8475,0.088982116,0
8078,0.088976604,0
3260,0.088964298,0
9836,0.088964298,0
6944,0.088932283,0
9725,0.088921692,0
448,0.088881498,0
6679,0.088829274,0
24,0.088818866,0
1035,0.088818866,0
1256,0.088818866,0
1182,0.088816521,0
2422,0.088752464,0
111,0.08853821,0
1219,0.088537677,1
2127,0.088537098,0
7190,0.088537098,0
8219,0.088537098,0
7858,0.088506656,0
2945,0.088496156,0
7824,0.088496156,0
8552,0.088496156,0
5047,0.088470792,0
1423,0.088447298,0
925,0.088435298,0
7538,0.088392874,0
4142,0.088349462,0
1190,0.088334117,1
4719,0.088287765,0
8274,0.088275442,0
8905,0.088176055,1
9650,0.088172392,0
1679,0.088158801,0
6137,0.088134398,0
7224,0.08811761,1
9893,0.088113689,0
8448,0.088068111,0
2579,0.088039653,0
8245,0.08799274,0
5632,0.087984783,0
2913,0.087952546,1
426,0.087910485,0
97,0.087907918,0
1815,0.087852629,0
1122,0.087851805,0
6166,0.08785123,1
3877,0.087825201,0
1243,0.087821191,0
2752,0.087804969,0
1278,0.087792885,0
6868,0.087764087,0
6996,0.087758027,0
676,0.087708016,0
2331,0.087708016,0
5373,0.087708016,0
1640,0.087675582,0
2205,0.087667421,0
2392,0.087667421,0
5282,0.087667421,0
5737,0.087667421,0
954,0.087645629,0
9058,0.087641574,0
1734,0.087623477,0
5767,0.087587249,0
9801,0.087562054,1
2306,0.087524479,0
664,0.087523906,0
4013,0.087523906,0
5292,0.087473915,0
3228,0.087471519,0
5554,0.087332581,0
3460,0.087245852,0
186,0.087205451,0
1505,0.087205451,0
1655,0.087205451,0
5671,0.087205451,0
8458,0.087205451,0
6080,0.087126162,0
9225,0.087125869,0
8954,0.087082446,1
5725,0.087067671,0
5397,0.087066714,0
604,0.087063189,1
1480,0.087025395,0
3573,0.087024185,0
1208,0.086987031,0
8465,0.086965346,0
8381,0.086896932,0
2458,0.086885959,0
7845,0.086885959,0
8137,0.086885959,0
1619,0.086874964,0
8101,0.086840126,0
6968,0.086831062,0
4601,0.086808478,0
4017,0.086719808,0
7769,0.086705088,0
4194,0.08670341,0
3530,0.086569604,0
6609,0.086534754,0
7677,0.086527762,0
1636,0.086517489,0
498,0.086483022,0
7772,0.086474404,0
5227,0.086460633,0
9109,0.086456535,0
1280,0.086427716,0
3026,0.086427716,0
5556,0.086427716,0
8855,0.086427716,0
5752,0.086413709,0
8912,0.086390738,0
1110,0.086387657,0
2701,0.086387657,0
6282,0.086387657,0
6109,0.086305842,0
2605,0.086252084,0
795,0.086246604,0
3756,0.086246604,0
3944,0.086246039,0
3370,0.086238561,0
3884,0.086141825,0
4562,0.086136075,0
7533,0.086117258,0
732,0.086112873,0
1625,0.086112873,0
3129,0.086046662,0
6399,0.086030771,0
5993,0.085963662,0
5382,0.085946837,0
1409,0.085931795,0
2058,0.085931795,0
4747,0.085931795,0
5142,0.085931795,0
5187,0.085931795,0
5547,0.085931795,0
5947,0.085931795,0
6803,0.085931795,0
6986,0.085931795,0
8002,0.085931795,0
8242,0.085931795,0
5714,0.085790854,0
2292,0.085787046,0
4636,0.085710728,0
7758,0.085678124,0
2971,0.085650683,1
9009,0.085642104,1
9517,0.085631504,0
6305,0.085616532,0
7307,0.085616532,0
3233,0.0856121,0
